,e1,e2,sim
1354,http://dbpedia.org/resource/Eve_Badana,http://yago-knowledge.org/resource/Eve_Badana,1.0
1355,"http://dbpedia.org/resource/Iuka,_Kansas","http://yago-knowledge.org/resource/Iuka,_Kansas",1.0
1356,http://dbpedia.org/resource/Ahmad_Abbas,http://yago-knowledge.org/resource/Ahmad_Abbas,1.0
1357,http://dbpedia.org/resource/Andrea_Schenetti,http://yago-knowledge.org/resource/Andrea_Schenetti,1.0
1358,http://dbpedia.org/resource/Francisco_Aldo_Barreto_Miranda,http://yago-knowledge.org/resource/Francisco_Aldo_Barreto_Miranda,1.0
1359,http://dbpedia.org/resource/Coventry_City_L.F.C.,http://yago-knowledge.org/resource/Coventry_City_L.F.C.,1.0
1360,http://dbpedia.org/resource/Meldreth,http://yago-knowledge.org/resource/Meldreth,1.0
1361,http://dbpedia.org/resource/Christos_Aravidis,http://yago-knowledge.org/resource/Christos_Aravidis,1.0
1362,http://dbpedia.org/resource/Julius_Owino,http://yago-knowledge.org/resource/Julius_Owino,1.0
1363,http://dbpedia.org/resource/Kenneth_Di_Vita_Jensen,http://yago-knowledge.org/resource/Kenneth_Di_Vita_Jensen,1.0
1364,http://dbpedia.org/resource/Chosun_University,http://yago-knowledge.org/resource/Chosun_University,1.0
1365,http://dbpedia.org/resource/Pedro_Celestino_Silva_Soares,http://yago-knowledge.org/resource/Pedro_Celestino_Silva_Soares,1.0
1366,http://dbpedia.org/resource/Du_Ping,http://yago-knowledge.org/resource/Du_Ping,1.0
1367,http://dbpedia.org/resource/Yahia_Ouahabi,http://yago-knowledge.org/resource/Yahia_Ouahabi,1.0
1368,http://dbpedia.org/resource/Myittha_Township,http://yago-knowledge.org/resource/Myittha_Township,1.0
1369,http://dbpedia.org/resource/Niger_Tornadoes_F.C.,http://yago-knowledge.org/resource/Niger_Tornadoes_F.C.,1.0
1370,http://dbpedia.org/resource/SpVgg_Neckarelz,http://yago-knowledge.org/resource/SpVgg_Neckarelz,1.0
1371,http://dbpedia.org/resource/Colin_Falvey,http://yago-knowledge.org/resource/Colin_Falvey,1.0
1372,http://dbpedia.org/resource/Chimaltenango,http://yago-knowledge.org/resource/Chimaltenango,1.0
1373,http://dbpedia.org/resource/Gianfranco_Zola,http://yago-knowledge.org/resource/Gianfranco_Zola,1.0
1374,http://dbpedia.org/resource/Mark_Simanton,http://yago-knowledge.org/resource/Mark_Simanton,1.0
1375,http://dbpedia.org/resource/Alec_Dufty,http://yago-knowledge.org/resource/Alec_Dufty,1.0
1376,http://dbpedia.org/resource/Jonas_Sandqvist,http://yago-knowledge.org/resource/Jonas_Sandqvist,1.0
1377,http://dbpedia.org/resource/Farhad_Pourgholami,http://yago-knowledge.org/resource/Farhad_Pourgholami,1.0
1378,http://dbpedia.org/resource/Sallieu_Bundu,http://yago-knowledge.org/resource/Sallieu_Bundu,1.0
1379,http://dbpedia.org/resource/Daryl_McMahon,http://yago-knowledge.org/resource/Daryl_McMahon,1.0
1380,http://dbpedia.org/resource/Fabien_Bossy,http://yago-knowledge.org/resource/Fabien_Bossy,1.0
1381,http://dbpedia.org/resource/Tuomas_Rannankari,http://yago-knowledge.org/resource/Tuomas_Rannankari,1.0
1382,http://dbpedia.org/resource/Josef_Hickersberger,http://yago-knowledge.org/resource/Josef_Hickersberger,1.0
1383,http://dbpedia.org/resource/Oren_Zeitouni,http://yago-knowledge.org/resource/Oren_Zeitouni,1.0
1384,http://dbpedia.org/resource/Cambridge_Heath,http://yago-knowledge.org/resource/Cambridge_Heath,1.0
1385,http://dbpedia.org/resource/Filip_Despotovski,http://yago-knowledge.org/resource/Filip_Despotovski,1.0
1386,http://dbpedia.org/resource/Tom_Galati,http://yago-knowledge.org/resource/Tom_Galati,1.0
1387,http://dbpedia.org/resource/Evan_Taylor,http://yago-knowledge.org/resource/Evan_Taylor,1.0
1388,http://dbpedia.org/resource/Dorohoi,http://yago-knowledge.org/resource/Dorohoi,1.0
1389,http://dbpedia.org/resource/Bruno_Uvini,http://yago-knowledge.org/resource/Bruno_Uvini,1.0
1390,http://dbpedia.org/resource/Li_Shu_Yeung,http://yago-knowledge.org/resource/Li_Shu_Yeung,1.0
1391,http://dbpedia.org/resource/Jun_Tamano,http://yago-knowledge.org/resource/Jun_Tamano,1.0
1392,http://dbpedia.org/resource/Khadim_Faye,http://yago-knowledge.org/resource/Khadim_Faye,1.0
1393,http://dbpedia.org/resource/Hamza_Dahmane,http://yago-knowledge.org/resource/Hamza_Dahmane,1.0
1394,http://dbpedia.org/resource/Lorenzo_Scarafoni,http://yago-knowledge.org/resource/Lorenzo_Scarafoni,1.0
1395,http://dbpedia.org/resource/Giorgi_Lomaia,http://yago-knowledge.org/resource/Giorgi_Lomaia,1.0
1396,http://dbpedia.org/resource/Steven_Hammell,http://yago-knowledge.org/resource/Steven_Hammell,1.0
1397,http://dbpedia.org/resource/Sandro_Wagner,http://yago-knowledge.org/resource/Sandro_Wagner,1.0
1398,http://dbpedia.org/resource/Kadiri_Ikhana,http://yago-knowledge.org/resource/Kadiri_Ikhana,1.0
1399,http://dbpedia.org/resource/Brock_Duckworth,http://yago-knowledge.org/resource/Brock_Duckworth,1.0
1400,http://dbpedia.org/resource/Montreal_Supra,http://yago-knowledge.org/resource/Montreal_Supra,1.0
1401,http://dbpedia.org/resource/Arik_Yanko,http://yago-knowledge.org/resource/Arik_Yanko,1.0
1402,http://dbpedia.org/resource/Xhevahir_Sukaj,http://yago-knowledge.org/resource/Xhevahir_Sukaj,1.0
1403,http://dbpedia.org/resource/Mattia_Evangelisti,http://yago-knowledge.org/resource/Mattia_Evangelisti,1.0
1404,http://dbpedia.org/resource/Mohammed_Gargo,http://yago-knowledge.org/resource/Mohammed_Gargo,1.0
1405,http://dbpedia.org/resource/Franz_Carr,http://yago-knowledge.org/resource/Franz_Carr,1.0
1406,http://dbpedia.org/resource/Flemming_Christensen,http://yago-knowledge.org/resource/Flemming_Christensen,1.0
1407,http://dbpedia.org/resource/AS_Stade_Mandji,http://yago-knowledge.org/resource/AS_Stade_Mandji,1.0
1408,http://dbpedia.org/resource/Mavillo_Gheller,http://yago-knowledge.org/resource/Mavillo_Gheller,1.0
1409,http://dbpedia.org/resource/Quinton_Fortune,http://yago-knowledge.org/resource/Quinton_Fortune,1.0
1410,http://dbpedia.org/resource/Abdelhak_Benchikha,http://yago-knowledge.org/resource/Abdelhak_Benchikha,1.0
1411,http://dbpedia.org/resource/Alan_Warboys,http://yago-knowledge.org/resource/Alan_Warboys,1.0
1412,http://dbpedia.org/resource/Leon_McSweeney,http://yago-knowledge.org/resource/Leon_McSweeney,1.0
1413,http://dbpedia.org/resource/Sergio_Tejera,http://yago-knowledge.org/resource/Sergio_Tejera,1.0
1414,http://dbpedia.org/resource/Tyson_Wahl,http://yago-knowledge.org/resource/Tyson_Wahl,1.0
1415,http://dbpedia.org/resource/Cecilie_Pedersen,http://yago-knowledge.org/resource/Cecilie_Pedersen,1.0
1416,http://dbpedia.org/resource/Rudy_Doliscat,http://yago-knowledge.org/resource/Rudy_Doliscat,1.0
1417,http://dbpedia.org/resource/Li_Zhichao,http://yago-knowledge.org/resource/Li_Zhichao,1.0
1418,http://dbpedia.org/resource/Buinak,http://yago-knowledge.org/resource/Buinak,1.0
1419,http://dbpedia.org/resource/Suguru_Hashimoto,http://yago-knowledge.org/resource/Suguru_Hashimoto,1.0
1420,http://dbpedia.org/resource/Police_FC_(Uganda),http://yago-knowledge.org/resource/Police_FC_(Uganda),1.0
1421,http://dbpedia.org/resource/Akbar_Imani,http://yago-knowledge.org/resource/Akbar_Imani,1.0
1422,http://dbpedia.org/resource/Erik_Grendel,http://yago-knowledge.org/resource/Erik_Grendel,1.0
1423,http://dbpedia.org/resource/Saviour_Darmanin,http://yago-knowledge.org/resource/Saviour_Darmanin,1.0
1424,http://dbpedia.org/resource/Warrenby,http://yago-knowledge.org/resource/Warrenby,1.0
1425,http://dbpedia.org/resource/Philip_Hellquist,http://yago-knowledge.org/resource/Philip_Hellquist,1.0
1426,http://dbpedia.org/resource/Erwin_Kremers,http://yago-knowledge.org/resource/Erwin_Kremers,1.0
1427,http://dbpedia.org/resource/Patrick_Diotte,http://yago-knowledge.org/resource/Patrick_Diotte,1.0
1428,http://dbpedia.org/resource/Giacomo_Cipriani,http://yago-knowledge.org/resource/Giacomo_Cipriani,1.0
1429,http://dbpedia.org/resource/Jordi_Hoogstrate,http://yago-knowledge.org/resource/Jordi_Hoogstrate,1.0
1430,http://dbpedia.org/resource/Kelkit,http://yago-knowledge.org/resource/Kelkit,1.0
1431,http://dbpedia.org/resource/Eduardo_Hurtado,http://yago-knowledge.org/resource/Eduardo_Hurtado,1.0
1432,http://dbpedia.org/resource/Marcello_Gazzola,http://yago-knowledge.org/resource/Marcello_Gazzola,1.0
1433,http://dbpedia.org/resource/Kaveh_Rezaei,http://yago-knowledge.org/resource/Kaveh_Rezaei,1.0
1434,http://dbpedia.org/resource/Jody_Lukoki,http://yago-knowledge.org/resource/Jody_Lukoki,1.0
1435,http://dbpedia.org/resource/Con_Blatsis,http://yago-knowledge.org/resource/Con_Blatsis,1.0
1436,"http://dbpedia.org/resource/Rincon,_New_Mexico","http://yago-knowledge.org/resource/Rincon,_New_Mexico",1.0
1437,http://dbpedia.org/resource/Simone_Guerri,http://yago-knowledge.org/resource/Simone_Guerri,1.0
1438,http://dbpedia.org/resource/Dole_pod_Sveto_Trojico,http://yago-knowledge.org/resource/Dole_pod_Sveto_Trojico,1.0
1439,http://dbpedia.org/resource/Heart_of_Lions_F.C.,http://yago-knowledge.org/resource/Heart_of_Lions_F.C.,1.0
1440,http://dbpedia.org/resource/Darkhatun,http://yago-knowledge.org/resource/Darkhatun,1.0
1441,http://dbpedia.org/resource/Massimo_Crippa,http://yago-knowledge.org/resource/Massimo_Crippa,1.0
1442,http://dbpedia.org/resource/Jonathan_Toto,http://yago-knowledge.org/resource/Jonathan_Toto,1.0
1443,http://dbpedia.org/resource/Olawale_Adelusimi,http://yago-knowledge.org/resource/Olawale_Adelusimi,1.0
1444,http://dbpedia.org/resource/Ismail_Abdul_Razak,http://yago-knowledge.org/resource/Ismail_Abdul_Razak,1.0
1445,http://dbpedia.org/resource/Stanislav_Lobotka,http://yago-knowledge.org/resource/Stanislav_Lobotka,1.0
1446,http://dbpedia.org/resource/Alexandru_Ciucur,http://yago-knowledge.org/resource/Alexandru_Ciucur,1.0
1447,http://dbpedia.org/resource/Kassim_Bizimana,http://yago-knowledge.org/resource/Kassim_Bizimana,1.0
1448,http://dbpedia.org/resource/Arnaud_Souquet,http://yago-knowledge.org/resource/Arnaud_Souquet,1.0
1449,http://dbpedia.org/resource/Walid_Atta,http://yago-knowledge.org/resource/Walid_Atta,1.0
1450,http://dbpedia.org/resource/Lawson_Robinson,http://yago-knowledge.org/resource/Lawson_Robinson,1.0
1451,http://dbpedia.org/resource/Lucas_Digne,http://yago-knowledge.org/resource/Lucas_Digne,1.0
1452,http://dbpedia.org/resource/Rob_Wielaert,http://yago-knowledge.org/resource/Rob_Wielaert,1.0
1453,http://dbpedia.org/resource/Tina_Wunderlich,http://yago-knowledge.org/resource/Tina_Wunderlich,1.0
1454,http://dbpedia.org/resource/Ma_Leilei,http://yago-knowledge.org/resource/Ma_Leilei,1.0
1455,http://dbpedia.org/resource/Ernesto_Laclau,http://yago-knowledge.org/resource/Ernesto_Laclau,1.0
1456,http://dbpedia.org/resource/Doneil_Henry,http://yago-knowledge.org/resource/Doneil_Henry,1.0
1457,http://dbpedia.org/resource/Jagtar_Singh,http://yago-knowledge.org/resource/Jagtar_Singh,1.0
1458,http://dbpedia.org/resource/Munay'i,http://yago-knowledge.org/resource/Munay'i,1.0
1459,http://dbpedia.org/resource/John_Paul_McKeever,http://yago-knowledge.org/resource/John_Paul_McKeever,1.0
1460,"http://dbpedia.org/resource/Liberty_Pole,_Wisconsin","http://yago-knowledge.org/resource/Liberty_Pole,_Wisconsin",1.0
1461,http://dbpedia.org/resource/Kamal_Saaliti,http://yago-knowledge.org/resource/Kamal_Saaliti,1.0
1462,http://dbpedia.org/resource/Laure_Savasta,http://yago-knowledge.org/resource/Laure_Savasta,1.0
1463,http://dbpedia.org/resource/Eka_Santika,http://yago-knowledge.org/resource/Eka_Santika,1.0
1464,http://dbpedia.org/resource/Shineh-ye_Sofla,http://yago-knowledge.org/resource/Shineh-ye_Sofla,1.0
1465,http://dbpedia.org/resource/AS_Ariana,http://yago-knowledge.org/resource/AS_Ariana,1.0
1466,http://dbpedia.org/resource/Jan_Stejskal,http://yago-knowledge.org/resource/Jan_Stejskal,1.0
1467,http://dbpedia.org/resource/Luca_Meregalli,http://yago-knowledge.org/resource/Luca_Meregalli,1.0
1468,http://dbpedia.org/resource/James_Loembe,http://yago-knowledge.org/resource/James_Loembe,1.0
1469,http://dbpedia.org/resource/Azman_Adnan,http://yago-knowledge.org/resource/Azman_Adnan,1.0
1470,http://dbpedia.org/resource/Martin_Kree,http://yago-knowledge.org/resource/Martin_Kree,1.0
1471,http://dbpedia.org/resource/Craig_Stones,http://yago-knowledge.org/resource/Craig_Stones,1.0
1472,http://dbpedia.org/resource/Bryan_Cunningham,http://yago-knowledge.org/resource/Bryan_Cunningham,1.0
1473,http://dbpedia.org/resource/Mauro_Milanese,http://yago-knowledge.org/resource/Mauro_Milanese,1.0
1474,http://dbpedia.org/resource/Alexander_Gabrielsen,http://yago-knowledge.org/resource/Alexander_Gabrielsen,1.0
1475,http://dbpedia.org/resource/Ferenc_Szusza,http://yago-knowledge.org/resource/Ferenc_Szusza,1.0
1476,http://dbpedia.org/resource/Igor_Tudor,http://yago-knowledge.org/resource/Igor_Tudor,1.0
1477,http://dbpedia.org/resource/Loughborough_Corinthians_F.C.,http://yago-knowledge.org/resource/Loughborough_Corinthians_F.C.,1.0
1478,http://dbpedia.org/resource/Warren_Ukah,http://yago-knowledge.org/resource/Warren_Ukah,1.0
1479,http://dbpedia.org/resource/Willie_Rutherford,http://yago-knowledge.org/resource/Willie_Rutherford,1.0
1480,http://dbpedia.org/resource/Martin_Paul,http://yago-knowledge.org/resource/Martin_Paul,1.0
1481,http://dbpedia.org/resource/Claut,http://yago-knowledge.org/resource/Claut,1.0
1482,http://dbpedia.org/resource/Jayson_Trommel,http://yago-knowledge.org/resource/Jayson_Trommel,1.0
1483,"http://dbpedia.org/resource/Graham_Corners,_Wisconsin","http://yago-knowledge.org/resource/Graham_Corners,_Wisconsin",1.0
1484,http://dbpedia.org/resource/Wesley_Verhoek,http://yago-knowledge.org/resource/Wesley_Verhoek,1.0
1485,http://dbpedia.org/resource/Cyril_Watkin,http://yago-knowledge.org/resource/Cyril_Watkin,1.0
1486,http://dbpedia.org/resource/Nicolas_Mirza,http://yago-knowledge.org/resource/Nicolas_Mirza,1.0
1487,http://dbpedia.org/resource/Shinji_Ono,http://yago-knowledge.org/resource/Shinji_Ono,1.0
1488,http://dbpedia.org/resource/Slaven_Musa,http://yago-knowledge.org/resource/Slaven_Musa,1.0
1489,http://dbpedia.org/resource/FK_Rabotnik,http://yago-knowledge.org/resource/FK_Rabotnik,1.0
1490,http://dbpedia.org/resource/Joel_Theissen,http://yago-knowledge.org/resource/Joel_Theissen,1.0
1491,http://dbpedia.org/resource/Luverdense_Esporte_Clube,http://yago-knowledge.org/resource/Luverdense_Esporte_Clube,1.0
1492,http://dbpedia.org/resource/Martin_Braithwaite,http://yago-knowledge.org/resource/Martin_Braithwaite,1.0
1493,http://dbpedia.org/resource/Emanuel_Bentil,http://yago-knowledge.org/resource/Emanuel_Bentil,1.0
1494,http://dbpedia.org/resource/Rachel_Stowell,http://yago-knowledge.org/resource/Rachel_Stowell,1.0
1495,http://dbpedia.org/resource/Miralem_Zjajo,http://yago-knowledge.org/resource/Miralem_Zjajo,1.0
1496,http://dbpedia.org/resource/Arvo_Kraam,http://yago-knowledge.org/resource/Arvo_Kraam,1.0
1497,http://dbpedia.org/resource/Charles_Harvey,http://yago-knowledge.org/resource/Charles_Harvey,1.0
1498,http://dbpedia.org/resource/Keith_Weller,http://yago-knowledge.org/resource/Keith_Weller,1.0
1499,http://dbpedia.org/resource/Roberto_Inglese,http://yago-knowledge.org/resource/Roberto_Inglese,1.0
1500,"http://dbpedia.org/resource/West_Hattiesburg,_Mississippi","http://yago-knowledge.org/resource/West_Hattiesburg,_Mississippi",1.0
1501,http://dbpedia.org/resource/Arsen_Sykaj,http://yago-knowledge.org/resource/Arsen_Sykaj,1.0
1502,http://dbpedia.org/resource/Jimmy_Torrance,http://yago-knowledge.org/resource/Jimmy_Torrance,1.0
1503,http://dbpedia.org/resource/Markus_Suttner,http://yago-knowledge.org/resource/Markus_Suttner,1.0
1504,http://dbpedia.org/resource/Fringford,http://yago-knowledge.org/resource/Fringford,1.0
1505,http://dbpedia.org/resource/Graham_Abel,http://yago-knowledge.org/resource/Graham_Abel,1.0
1506,http://dbpedia.org/resource/Ivan_Franceschini,http://yago-knowledge.org/resource/Ivan_Franceschini,1.0
1507,http://dbpedia.org/resource/Au_Yeung_Yiu_Chung,http://yago-knowledge.org/resource/Au_Yeung_Yiu_Chung,1.0
1508,http://dbpedia.org/resource/Michael_Higdon,http://yago-knowledge.org/resource/Michael_Higdon,1.0
1509,http://dbpedia.org/resource/Shlomo_Scharf,http://yago-knowledge.org/resource/Shlomo_Scharf,1.0
1510,http://dbpedia.org/resource/Rodolfo_Volk,http://yago-knowledge.org/resource/Rodolfo_Volk,1.0
1511,http://dbpedia.org/resource/USV_Elinkwijk,http://yago-knowledge.org/resource/USV_Elinkwijk,1.0
1512,http://dbpedia.org/resource/Oakland_Stompers,http://yago-knowledge.org/resource/Oakland_Stompers,1.0
1513,http://dbpedia.org/resource/Morag_Joss,http://yago-knowledge.org/resource/Morag_Joss,1.0
1514,http://dbpedia.org/resource/Tozhna-i-Nasiri,http://yago-knowledge.org/resource/Tozhna-i-Nasiri,1.0
1515,http://dbpedia.org/resource/Mohamed_Koffi,http://yago-knowledge.org/resource/Mohamed_Koffi,1.0
1516,http://dbpedia.org/resource/Gristhorpe,http://yago-knowledge.org/resource/Gristhorpe,1.0
1517,http://dbpedia.org/resource/Michael_Mahoney-Johnson,http://yago-knowledge.org/resource/Michael_Mahoney-Johnson,1.0
1518,http://dbpedia.org/resource/Radlek,http://yago-knowledge.org/resource/Radlek,1.0
1519,http://dbpedia.org/resource/Maxminio_Montresor,http://yago-knowledge.org/resource/Maxminio_Montresor,1.0
1520,http://dbpedia.org/resource/Stefan_Grozdanov,http://yago-knowledge.org/resource/Stefan_Grozdanov,1.0
1521,http://dbpedia.org/resource/Keith_Bowker,http://yago-knowledge.org/resource/Keith_Bowker,1.0
1522,http://dbpedia.org/resource/FC_Olimpia_Gelendzhik,http://yago-knowledge.org/resource/FC_Olimpia_Gelendzhik,1.0
1523,http://dbpedia.org/resource/Craig_Forsyth,http://yago-knowledge.org/resource/Craig_Forsyth,1.0
1524,http://dbpedia.org/resource/San_Francisco_Glens,http://yago-knowledge.org/resource/San_Francisco_Glens,1.0
1525,http://dbpedia.org/resource/Lorenzo_Burzigotti,http://yago-knowledge.org/resource/Lorenzo_Burzigotti,1.0
1526,http://dbpedia.org/resource/Mark_Bloom,http://yago-knowledge.org/resource/Mark_Bloom,1.0
1527,http://dbpedia.org/resource/Stian_Ringstad,http://yago-knowledge.org/resource/Stian_Ringstad,1.0
1528,http://dbpedia.org/resource/Ag._Dimitrios_F.C.,http://yago-knowledge.org/resource/Ag._Dimitrios_F.C.,1.0
1529,http://dbpedia.org/resource/Barkers_Green,http://yago-knowledge.org/resource/Barkers_Green,1.0
1530,http://dbpedia.org/resource/Oklahoma_City_Slickers,http://yago-knowledge.org/resource/Oklahoma_City_Slickers,1.0
1531,http://dbpedia.org/resource/Kevin_Holt,http://yago-knowledge.org/resource/Kevin_Holt,1.0
1532,http://dbpedia.org/resource/Al_Hazm_(football_club),http://yago-knowledge.org/resource/Al_Hazm_(football_club),1.0
1533,http://dbpedia.org/resource/Jone_Samuelsen,http://yago-knowledge.org/resource/Jone_Samuelsen,1.0
1534,http://dbpedia.org/resource/Skerdi_Bejzade,http://yago-knowledge.org/resource/Skerdi_Bejzade,1.0
1535,http://dbpedia.org/resource/Mark_Peers,http://yago-knowledge.org/resource/Mark_Peers,1.0
1536,http://dbpedia.org/resource/Yves_Feys,http://yago-knowledge.org/resource/Yves_Feys,1.0
1537,http://dbpedia.org/resource/Kianoush_Rahmati,http://yago-knowledge.org/resource/Kianoush_Rahmati,1.0
1538,http://dbpedia.org/resource/Erick_Mombaerts,http://yago-knowledge.org/resource/Erick_Mombaerts,1.0
1539,http://dbpedia.org/resource/Joel_Mogorosi,http://yago-knowledge.org/resource/Joel_Mogorosi,1.0
1540,http://dbpedia.org/resource/Matthieu_Delpierre,http://yago-knowledge.org/resource/Matthieu_Delpierre,1.0
1541,http://dbpedia.org/resource/Darren_Mullings,http://yago-knowledge.org/resource/Darren_Mullings,1.0
1542,http://dbpedia.org/resource/Green_Buffaloes_F.C.,http://yago-knowledge.org/resource/Green_Buffaloes_F.C.,1.0
1543,"http://dbpedia.org/resource/Whelen_Springs,_Arkansas","http://yago-knowledge.org/resource/Whelen_Springs,_Arkansas",1.0
1544,http://dbpedia.org/resource/Thomas_Dalgaard,http://yago-knowledge.org/resource/Thomas_Dalgaard,1.0
1545,http://dbpedia.org/resource/Pearson_Mwanza,http://yago-knowledge.org/resource/Pearson_Mwanza,1.0
1546,http://dbpedia.org/resource/Ricardo_Cadena,http://yago-knowledge.org/resource/Ricardo_Cadena,1.0
1547,http://dbpedia.org/resource/Francisco_Zuela,http://yago-knowledge.org/resource/Francisco_Zuela,1.0
1548,http://dbpedia.org/resource/Shlomi_Avisidris,http://yago-knowledge.org/resource/Shlomi_Avisidris,1.0
1549,http://dbpedia.org/resource/Kakhi_Makharadze,http://yago-knowledge.org/resource/Kakhi_Makharadze,1.0
1550,http://dbpedia.org/resource/Zhang_Ye,http://yago-knowledge.org/resource/Zhang_Ye,1.0
1551,"http://dbpedia.org/resource/Osborne,_Kansas","http://yago-knowledge.org/resource/Osborne,_Kansas",1.0
1552,http://dbpedia.org/resource/Krzysztof_Ratajczyk,http://yago-knowledge.org/resource/Krzysztof_Ratajczyk,1.0
1553,http://dbpedia.org/resource/Nathan_Stanton,http://yago-knowledge.org/resource/Nathan_Stanton,1.0
1554,http://dbpedia.org/resource/Abdul-Yakuni_Iddi,http://yago-knowledge.org/resource/Abdul-Yakuni_Iddi,1.0
1555,http://dbpedia.org/resource/Claudio_Terzi,http://yago-knowledge.org/resource/Claudio_Terzi,1.0
1556,http://dbpedia.org/resource/Mansour_Pourheidari,http://yago-knowledge.org/resource/Mansour_Pourheidari,1.0
1557,http://dbpedia.org/resource/Rodez_AF,http://yago-knowledge.org/resource/Rodez_AF,1.0
1558,http://dbpedia.org/resource/Kieran_Duffie,http://yago-knowledge.org/resource/Kieran_Duffie,1.0
1559,http://dbpedia.org/resource/Pepe_Mel,http://yago-knowledge.org/resource/Pepe_Mel,1.0
1560,http://dbpedia.org/resource/Nicola_Corrent,http://yago-knowledge.org/resource/Nicola_Corrent,1.0
1561,http://dbpedia.org/resource/Netherlands_national_korfball_team,http://yago-knowledge.org/resource/Netherlands_national_korfball_team,1.0
1562,http://dbpedia.org/resource/Belkacem_Khadir,http://yago-knowledge.org/resource/Belkacem_Khadir,1.0
1563,http://dbpedia.org/resource/Barry_Ditewig,http://yago-knowledge.org/resource/Barry_Ditewig,1.0
1564,http://dbpedia.org/resource/Cui_Wei,http://yago-knowledge.org/resource/Cui_Wei,1.0
1565,http://dbpedia.org/resource/Chamestan,http://yago-knowledge.org/resource/Chamestan,1.0
1566,http://dbpedia.org/resource/Martin_Pemberton,http://yago-knowledge.org/resource/Martin_Pemberton,1.0
1567,http://dbpedia.org/resource/Newcastle_West_End_F.C.,http://yago-knowledge.org/resource/Newcastle_West_End_F.C.,1.0
1568,http://dbpedia.org/resource/Michael_Mison,http://yago-knowledge.org/resource/Michael_Mison,1.0
1569,http://dbpedia.org/resource/Michael_Ferrante,http://yago-knowledge.org/resource/Michael_Ferrante,1.0
1570,http://dbpedia.org/resource/Kwame_Watson-Siriboe,http://yago-knowledge.org/resource/Kwame_Watson-Siriboe,1.0
1571,http://dbpedia.org/resource/Brian_Visser,http://yago-knowledge.org/resource/Brian_Visser,1.0
1572,http://dbpedia.org/resource/Bruno_Silva,http://yago-knowledge.org/resource/Bruno_Silva,1.0
1573,http://dbpedia.org/resource/Abdelmalek_Cherrad,http://yago-knowledge.org/resource/Abdelmalek_Cherrad,1.0
1574,http://dbpedia.org/resource/Peter_Graulund,http://yago-knowledge.org/resource/Peter_Graulund,1.0
1575,http://dbpedia.org/resource/Milwaukee_Wave_United,http://yago-knowledge.org/resource/Milwaukee_Wave_United,1.0
1576,http://dbpedia.org/resource/Ferhan_Hasani,http://yago-knowledge.org/resource/Ferhan_Hasani,1.0
1577,http://dbpedia.org/resource/Bert_Konterman,http://yago-knowledge.org/resource/Bert_Konterman,1.0
1578,http://dbpedia.org/resource/Alessandro_Elia,http://yago-knowledge.org/resource/Alessandro_Elia,1.0
1579,http://dbpedia.org/resource/Richard_Hodgson,http://yago-knowledge.org/resource/Richard_Hodgson,1.0
1580,http://dbpedia.org/resource/Larvik,http://yago-knowledge.org/resource/Larvik,1.0
1581,http://dbpedia.org/resource/Senaki,http://yago-knowledge.org/resource/Senaki,1.0
1582,http://dbpedia.org/resource/FC_Winterthur,http://yago-knowledge.org/resource/FC_Winterthur,1.0
1583,http://dbpedia.org/resource/John_Nanoski,http://yago-knowledge.org/resource/John_Nanoski,1.0
1584,http://dbpedia.org/resource/Marc_Janko,http://yago-knowledge.org/resource/Marc_Janko,1.0
1585,http://dbpedia.org/resource/Giovanni_Kyeremateng,http://yago-knowledge.org/resource/Giovanni_Kyeremateng,1.0
1586,http://dbpedia.org/resource/Kenichi_Uemura,http://yago-knowledge.org/resource/Kenichi_Uemura,1.0
1587,http://dbpedia.org/resource/A.V.V._De_Volewijckers,http://yago-knowledge.org/resource/A.V.V._De_Volewijckers,1.0
1588,http://dbpedia.org/resource/Dominica_national_football_team,http://yago-knowledge.org/resource/Dominica_national_football_team,1.0
1589,http://dbpedia.org/resource/Song_Zhenyu,http://yago-knowledge.org/resource/Song_Zhenyu,1.0
1590,http://dbpedia.org/resource/Rydaholms_GoIF,http://yago-knowledge.org/resource/Rydaholms_GoIF,1.0
1591,http://dbpedia.org/resource/Suroso,http://yago-knowledge.org/resource/Suroso,1.0
1592,http://dbpedia.org/resource/Fred_Haycock,http://yago-knowledge.org/resource/Fred_Haycock,1.0
1593,http://dbpedia.org/resource/Emil_Velev,http://yago-knowledge.org/resource/Emil_Velev,1.0
1594,http://dbpedia.org/resource/Chan_Wing_Hoong,http://yago-knowledge.org/resource/Chan_Wing_Hoong,1.0
1595,http://dbpedia.org/resource/Slavia_Sofia_(sports_club),http://yago-knowledge.org/resource/Slavia_Sofia_(sports_club),1.0
1596,http://dbpedia.org/resource/Kris_Thackray,http://yago-knowledge.org/resource/Kris_Thackray,1.0
1597,http://dbpedia.org/resource/Ernst_Aigner,http://yago-knowledge.org/resource/Ernst_Aigner,1.0
1598,http://dbpedia.org/resource/Kristaps_Grebis,http://yago-knowledge.org/resource/Kristaps_Grebis,1.0
1599,http://dbpedia.org/resource/Peter_Sharne,http://yago-knowledge.org/resource/Peter_Sharne,1.0
1600,http://dbpedia.org/resource/Ilias_Rosidis,http://yago-knowledge.org/resource/Ilias_Rosidis,1.0
1601,http://dbpedia.org/resource/Jamel_Mitchell,http://yago-knowledge.org/resource/Jamel_Mitchell,1.0
